employee_id,pauli,faxtor,disc,disc_word,mbti,iq,gtq,tiki
EMP101599,67.0,44.0,CS,Conscientious-Steadiness,ESFJ,120.0,24.0,2.0
EMP101600,81.0,80.0,SC,Steadiness-Conscientious,ISFJ,106.0,20.0,6.0
EMP101601,39.0,45.0,CI,Conscientious-Influencer,ENFJ,86.0,33.0,10.0
EMP101602,66.0,57.0,,Steadiness-Conscientious,ENFP,83.0,38.0,6.0
EMP101603,61.0,63.0,SD,Steadiness-Dominant,ENFP,88.0,22.0,6.0
EMP101604,39.0,64.0,SI,Steadiness-Influencer,INFP,117.0,37.0,7.0
EMP101605,90.0,21.0,DS,Dominant-Steadiness,ESFJ,117.0,28.0,4.0
EMP101606,88.0,46.0,CD,Conscientious-Dominant,ENFJ,127.0,22.0,9.0
EMP101607,86.0,92.0,CD,Conscientious-Dominant,ESTJ,122.0,25.0,2.0
EMP101608,67.0,42.0,CD,Conscientious-Dominant,ISFJ,117.0,37.0,10.0
EMP101609,53.0,87.0,SD,Steadiness-Dominant,ISFJ,85.0,19.0,6.0
EMP101610,34.0,76.0,,Steadiness-Conscientious,ISTJ,94.0,28.0,3.0
EMP101611,57.0,76.0,CI,Conscientious-Influencer,ENTJ,122.0,25.0,5.0
EMP101612,83.0,78.0,DI,Dominant-Influencer,ENTJ,126.0,27.0,3.0
EMP101613,92.0,41.0,DS,Dominant-Steadiness,INFP,116.0,26.0,2.0
EMP101614,96.0,33.0,IS,Influencer-Steadiness,ISTP,,,7.0
EMP101615,80.0,62.0,SD,Steadiness-Dominant,INTP,,39.0,4.0
EMP101616,45.0,73.0,DS,Dominant-Steadiness,,101.0,25.0,7.0
EMP101617,66.0,99.0,CI,Conscientious-Influencer,ISTJ,,,1.0
EMP101618,54.0,31.0,IC,Influencer-Conscientious,INTP,131.0,27.0,4.0
EMP101619,89.0,89.0,CS,Conscientious-Steadiness,ENTP,84.0,34.0,8.0
EMP101620,63.0,64.0,SD,Steadiness-Dominant,ESTJ,106.0,30.0,9.0
EMP101621,54.0,83.0,CI,Conscientious-Influencer,ENFP,92.0,24.0,6.0
EMP101622,32.0,74.0,IC,Influencer-Conscientious,ISTJ,83.0,29.0,9.0
EMP101623,95.0,51.0,CD,Conscientious-Dominant,ISTP,99.0,26.0,9.0
EMP101624,76.0,58.0,DS,Dominant-Steadiness,ENFP,124.0,31.0,8.0
EMP101625,81.0,89.0,DS,Dominant-Steadiness,INFP,139.0,35.0,4.0
EMP101626,88.0,88.0,SC,Steadiness-Conscientious,INFJ,118.0,27.0,2.0
EMP101627,88.0,78.0,DC,Dominant-Conscientious,,,27.0,2.0
EMP101628,70.0,97.0,DI,Dominant-Influencer,ENFP,82.0,28.0,7.0
EMP101629,79.0,69.0,CS,Conscientious-Steadiness,ISTJ,85.0,23.0,9.0
EMP101630,36.0,95.0,CD,Conscientious-Dominant,ESTP,86.0,22.0,8.0
EMP101631,76.0,88.0,SC,Steadiness-Conscientious,ENFJ,123.0,27.0,1.0
EMP101632,45.0,83.0,IC,Influencer-Conscientious,ISFJ,113.0,22.0,2.0
EMP101633,62.0,67.0,CS,Conscientious-Steadiness,INTJ,95.0,33.0,7.0
EMP101634,45.0,54.0,CD,Conscientious-Dominant,ENTJ,,,4.0
EMP101635,60.0,82.0,SC,Steadiness-Conscientious,INFP,80.0,25.0,7.0
EMP101636,81.0,91.0,,Steadiness-Conscientious,ENTJ,81.0,19.0,7.0
EMP101637,30.0,75.0,SI,Steadiness-Influencer,ISTP,,,1.0
EMP101638,39.0,64.0,SI,Steadiness-Influencer,ESFP,82.0,21.0,5.0
EMP101639,96.0,76.0,,Influencer-Steadiness,ESTP,119.0,21.0,4.0
EMP101640,71.0,88.0,IC,Influencer-Conscientious,INTP,126.0,29.0,8.0
EMP101641,59.0,32.0,CD,Conscientious-Dominant,INTP,,,8.0
EMP101642,47.0,81.0,SD,Steadiness-Dominant,,86.0,32.0,1.0
EMP101643,34.0,91.0,DI,Dominant-Influencer,ISFJ,,,9.0
EMP101644,73.0,31.0,CS,Conscientious-Steadiness,INFJ,107.0,25.0,1.0
EMP101645,63.0,51.0,CS,Conscientious-Steadiness,ESTJ,90.0,13.0,8.0
EMP101646,34.0,50.0,SD,Steadiness-Dominant,ISTJ,91.0,24.0,2.0
EMP101647,66.0,89.0,SI,Steadiness-Influencer,INTP,120.0,26.0,7.0
EMP101648,42.0,28.0,DI,Dominant-Influencer,INFJ,117.0,14.0,4.0
EMP101649,85.0,99.0,,Conscientious-Dominant,INTP,,,2.0
EMP101650,20.0,27.0,DC,Dominant-Conscientious,INFP,,,2.0
EMP101651,98.0,61.0,CD,Conscientious-Dominant,INFP,,,2.0
EMP101652,65.0,33.0,DI,Dominant-Influencer,INFP,114.0,19.0,7.0
EMP101653,43.0,57.0,DC,Dominant-Conscientious,INFP,,,8.0
EMP101654,79.0,54.0,CI,Conscientious-Influencer,ISTJ,,40.0,3.0
EMP101655,79.0,54.0,SI,Steadiness-Influencer,ENFP,,32.0,4.0
EMP101656,99.0,92.0,IS,Influencer-Steadiness,,106.0,24.0,1.0
EMP101657,93.0,62.0,DC,Dominant-Conscientious,,124.0,20.0,3.0
EMP101658,95.0,70.0,CS,Conscientious-Steadiness,INFJ,,,3.0
EMP101659,57.0,74.0,IC,Influencer-Conscientious,ISTP,82.0,17.0,1.0
EMP101660,76.0,45.0,DC,Dominant-Conscientious,INTJ,129.0,27.0,3.0
EMP101661,21.0,58.0,IS,Influencer-Steadiness,ISTJ,80.0,26.0,7.0
EMP101662,58.0,28.0,CI,Conscientious-Influencer,ESTJ,124.0,19.0,9.0
EMP101663,87.0,86.0,DS,Dominant-Steadiness,ENTJ,,,8.0
EMP101664,54.0,25.0,CD,Conscientious-Dominant,INFJ,91.0,32.0,1.0
EMP101665,27.0,30.0,DI,Dominant-Influencer,INFP,96.0,23.0,6.0
EMP101666,63.0,58.0,,Dominant-Conscientious,INTJ,128.0,25.0,3.0
EMP101667,26.0,50.0,IS,Influencer-Steadiness,,,,3.0
EMP101668,92.0,92.0,CS,Conscientious-Steadiness,ENFP,117.0,24.0,10.0
EMP101669,84.0,31.0,SI,Steadiness-Influencer,ISFP,130.0,24.0,10.0
EMP101670,40.0,64.0,SC,Steadiness-Conscientious,ISFJ,92.0,19.0,8.0
EMP101671,93.0,46.0,DI,Dominant-Influencer,ESFJ,126.0,17.0,2.0
EMP101672,97.0,64.0,SI,Steadiness-Influencer,,90.0,37.0,6.0
EMP101673,30.0,70.0,IC,Influencer-Conscientious,ESTP,118.0,21.0,3.0
EMP101674,39.0,20.0,SD,Steadiness-Dominant,ISTJ,,,6.0
EMP101675,35.0,38.0,DC,Dominant-Conscientious,ENTP,,27.0,9.0
EMP101676,99.0,48.0,DC,Dominant-Conscientious,ENTJ,125.0,23.0,10.0
EMP101677,71.0,21.0,DI,Dominant-Influencer,ESFJ,,,10.0
EMP101678,89.0,45.0,CI,Conscientious-Influencer,ENFP,125.0,30.0,7.0
EMP101679,80.0,80.0,DS,Dominant-Steadiness,,,,6.0
EMP101680,32.0,31.0,DC,Dominant-Conscientious,,,,9.0
EMP101681,85.0,79.0,,Steadiness-Influencer,ENFJ,115.0,24.0,1.0
EMP101682,58.0,21.0,CI,Conscientious-Influencer,INFJ,98.0,29.0,9.0
EMP101683,97.0,29.0,CS,Conscientious-Steadiness,INTP,82.0,22.0,1.0
EMP101684,63.0,86.0,IC,Influencer-Conscientious,ENTP,90.0,27.0,1.0
EMP101685,56.0,61.0,,Dominant-Conscientious,ESFP,,,2.0
EMP101686,92.0,23.0,SI,Steadiness-Influencer,ENFP,132.0,38.0,1.0
EMP101687,65.0,77.0,SI,Steadiness-Influencer,ENTP,,,4.0
EMP101688,69.0,75.0,SC,Steadiness-Conscientious,INFP,121.0,19.0,5.0
EMP101689,46.0,42.0,SC,Steadiness-Conscientious,INTP,93.0,27.0,7.0
EMP101690,42.0,41.0,SD,Steadiness-Dominant,ENTP,95.0,24.0,8.0
EMP101691,70.0,69.0,SI,Steadiness-Influencer,ISTJ,,,9.0
EMP101692,58.0,53.0,SI,Steadiness-Influencer,INFP,92.0,32.0,4.0
EMP101693,68.0,87.0,IC,Influencer-Conscientious,ENTP,140.0,33.0,5.0
EMP101694,35.0,79.0,ID,Influencer-Dominant,INTP,104.0,25.0,9.0
EMP101695,26.0,49.0,CS,Conscientious-Steadiness,ESFP,95.0,25.0,5.0
EMP101696,71.0,55.0,SC,Steadiness-Conscientious,ENFP,110.0,22.0,10.0
EMP101697,67.0,28.0,CD,Conscientious-Dominant,ENTP,97.0,38.0,7.0
EMP101698,65.0,90.0,SI,Steadiness-Influencer,INTJ,,28.0,8.0
EMP101699,95.0,64.0,SC,Steadiness-Conscientious,ENFJ,80.0,27.0,3.0
EMP101700,88.0,94.0,DC,Dominant-Conscientious,ESTP,,41.0,8.0
EMP101701,85.0,88.0,CS,Conscientious-Steadiness,ENTP,125.0,27.0,2.0
EMP101702,74.0,41.0,CS,Conscientious-Steadiness,INFP,108.0,34.0,2.0
EMP101703,21.0,64.0,SI,Steadiness-Influencer,ISTJ,112.0,22.0,7.0
EMP101704,27.0,70.0,DS,Dominant-Steadiness,,103.0,27.0,9.0
EMP101705,27.0,68.0,,Conscientious-Dominant,INFP,83.0,13.0,5.0
EMP101706,70.0,63.0,DI,Dominant-Influencer,ESTP,,,6.0
EMP101707,27.0,66.0,CI,Conscientious-Influencer,INFJ,136.0,32.0,7.0
EMP101708,76.0,97.0,CI,Conscientious-Influencer,INFP,106.0,32.0,8.0
EMP101709,78.0,80.0,SI,Steadiness-Influencer,INTJ,140.0,33.0,8.0
EMP101710,90.0,75.0,CS,Conscientious-Steadiness,ENFJ,99.0,25.0,10.0
EMP101711,94.0,32.0,IC,Influencer-Conscientious,,104.0,30.0,8.0
EMP101712,82.0,25.0,,Influencer-Dominant,INFP,138.0,25.0,6.0
EMP101713,37.0,55.0,IS,Influencer-Steadiness,,94.0,30.0,5.0
EMP101714,52.0,97.0,,Influencer-Steadiness,INFP,120.0,23.0,3.0
EMP101715,25.0,58.0,CI,Conscientious-Influencer,ENFJ,,,10.0
EMP101716,38.0,53.0,DS,Dominant-Steadiness,ISTJ,137.0,17.0,7.0
EMP101717,78.0,26.0,,Conscientious-Steadiness,ESFP,139.0,32.0,5.0
EMP101718,39.0,88.0,CS,Conscientious-Steadiness,ENFP,91.0,25.0,2.0
EMP101719,57.0,31.0,DC,Dominant-Conscientious,ENTJ,,32.0,3.0
EMP101720,53.0,88.0,CI,Conscientious-Influencer,ESFP,117.0,16.0,10.0
EMP101721,44.0,29.0,IC,Influencer-Conscientious,ISTJ,113.0,20.0,10.0
EMP101722,45.0,23.0,CI,Conscientious-Influencer,ESFJ,92.0,31.0,2.0
EMP101723,28.0,73.0,IC,Influencer-Conscientious,INTP,138.0,27.0,7.0
EMP101724,75.0,51.0,CI,Conscientious-Influencer,ESTJ,82.0,12.0,9.0
EMP101725,50.0,60.0,CS,Conscientious-Steadiness,INFJ,103.0,30.0,9.0
EMP101726,55.0,93.0,SD,Steadiness-Dominant,ENFJ,120.0,30.0,4.0
EMP101727,77.0,22.0,IC,Influencer-Conscientious,ISFJ,,,5.0
EMP101728,38.0,74.0,DI,Dominant-Influencer,ISFJ,,20.0,8.0
EMP101729,26.0,93.0,,Conscientious-Influencer,ISFP,116.0,19.0,6.0
EMP101730,23.0,29.0,CI,Conscientious-Influencer,ISFP,115.0,27.0,5.0
EMP101731,45.0,67.0,DI,Dominant-Influencer,ISFP,123.0,21.0,5.0
EMP101732,55.0,46.0,DI,Dominant-Influencer,,89.0,20.0,8.0
EMP101733,64.0,77.0,SC,Steadiness-Conscientious,ISTJ,,,2.0
EMP101734,48.0,57.0,SD,Steadiness-Dominant,INTJ,101.0,25.0,6.0
EMP101735,58.0,33.0,SC,Steadiness-Conscientious,,,,8.0
EMP101736,59.0,60.0,IC,Influencer-Conscientious,ESFJ,,29.0,10.0
EMP101737,53.0,88.0,IC,Influencer-Conscientious,ENFJ,88.0,24.0,4.0
EMP101738,46.0,90.0,CD,Conscientious-Dominant,ENTP,,39.0,7.0
EMP101739,80.0,89.0,IS,Influencer-Steadiness,INFJ,88.0,34.0,8.0
EMP101740,65.0,95.0,CD,Conscientious-Dominant,ISTP,128.0,28.0,1.0
EMP101741,91.0,52.0,SD,Steadiness-Dominant,ESTJ,,24.0,5.0
EMP101742,30.0,65.0,CI,Conscientious-Influencer,INTP,132.0,10.0,2.0
EMP101743,35.0,54.0,SC,Steadiness-Conscientious,INTP,93.0,27.0,6.0
EMP101744,36.0,73.0,DS,Dominant-Steadiness,ENFP,115.0,25.0,4.0
EMP101745,67.0,29.0,DC,Dominant-Conscientious,ESFP,118.0,34.0,6.0
EMP101746,71.0,37.0,IS,Influencer-Steadiness,ESTJ,118.0,27.0,6.0
EMP101747,65.0,74.0,CD,Conscientious-Dominant,ISTJ,,33.0,1.0
EMP101748,73.0,70.0,IC,Influencer-Conscientious,ENFJ,133.0,34.0,2.0
EMP101749,65.0,52.0,SI,Steadiness-Influencer,ISTJ,85.0,18.0,4.0
EMP101750,32.0,37.0,,Influencer-Steadiness,ENFJ,,,5.0
EMP101751,38.0,52.0,,Influencer-Conscientious,ESFJ,,24.0,4.0
EMP101752,26.0,20.0,CI,Conscientious-Influencer,ISFP,132.0,34.0,2.0
EMP101753,74.0,56.0,CS,Conscientious-Steadiness,INFP,,,10.0
EMP101754,50.0,62.0,SI,Steadiness-Influencer,ISFJ,114.0,31.0,9.0
EMP101755,43.0,71.0,DI,Dominant-Influencer,ESFJ,110.0,26.0,8.0
EMP101756,83.0,83.0,CD,Conscientious-Dominant,ISTJ,132.0,17.0,6.0
EMP101757,77.0,28.0,SC,Steadiness-Conscientious,ENTJ,89.0,20.0,3.0
EMP101758,79.0,78.0,CD,Conscientious-Dominant,INFJ,106.0,28.0,3.0
EMP101759,84.0,59.0,CS,Conscientious-Steadiness,ESTP,,23.0,6.0
EMP101760,96.0,48.0,CI,Conscientious-Influencer,ISFJ,95.0,25.0,10.0
EMP101761,53.0,48.0,CD,Conscientious-Dominant,ENTP,111.0,28.0,6.0
EMP101762,71.0,73.0,DS,Dominant-Steadiness,INTJ,129.0,28.0,9.0
EMP101763,40.0,43.0,DS,Dominant-Steadiness,ISFP,92.0,25.0,4.0
EMP101764,58.0,69.0,,Conscientious-Steadiness,ISTP,133.0,34.0,10.0
EMP101765,37.0,79.0,SD,Steadiness-Dominant,ENTP,,,6.0
EMP101766,31.0,28.0,CS,Conscientious-Steadiness,INFP,88.0,11.0,2.0
EMP101767,52.0,34.0,DI,Dominant-Influencer,INFJ,98.0,21.0,6.0
EMP101768,55.0,31.0,CI,Conscientious-Influencer,,87.0,24.0,10.0
EMP101769,92.0,85.0,CI,Conscientious-Influencer,ESFJ,,,3.0
EMP101770,91.0,56.0,DI,Dominant-Influencer,INTP,,,4.0
EMP101771,86.0,73.0,ID,Influencer-Dominant,INTP,111.0,23.0,3.0
EMP101772,41.0,22.0,DS,Dominant-Steadiness,ENTJ,,,8.0
EMP101773,84.0,76.0,CI,Conscientious-Influencer,ENTJ,,,6.0
EMP101774,87.0,45.0,DC,Dominant-Conscientious,ESFP,,,6.0
EMP101775,95.0,93.0,CI,Conscientious-Influencer,INFP,89.0,24.0,7.0
EMP101776,38.0,83.0,CS,Conscientious-Steadiness,ESTP,109.0,36.0,3.0
EMP101777,33.0,60.0,IS,Influencer-Steadiness,ENFJ,,,10.0
EMP101778,42.0,57.0,DC,Dominant-Conscientious,ISFJ,96.0,23.0,9.0
EMP101779,99.0,61.0,DS,Dominant-Steadiness,ESFP,121.0,30.0,10.0
EMP101780,90.0,96.0,SD,Steadiness-Dominant,ENFJ,96.0,30.0,10.0
EMP101781,74.0,53.0,ID,Influencer-Dominant,ISTP,127.0,17.0,6.0
EMP101782,32.0,86.0,CI,Conscientious-Influencer,,95.0,28.0,1.0
EMP101783,63.0,58.0,SD,Steadiness-Dominant,ISTJ,132.0,37.0,3.0
EMP101784,37.0,55.0,DC,Dominant-Conscientious,ESTJ,88.0,27.0,1.0
EMP101785,97.0,66.0,SC,Steadiness-Conscientious,ESTP,120.0,31.0,1.0
EMP101786,99.0,70.0,SI,Steadiness-Influencer,ENTP,,25.0,4.0
EMP101787,99.0,80.0,SD,Steadiness-Dominant,ENTJ,135.0,21.0,4.0
EMP101788,66.0,97.0,CD,Conscientious-Dominant,INTP,120.0,31.0,6.0
EMP101789,97.0,54.0,DI,Dominant-Influencer,ESTJ,127.0,31.0,2.0
EMP101790,25.0,61.0,DI,Dominant-Influencer,INTJ,,,8.0
EMP101791,47.0,46.0,DC,Dominant-Conscientious,ISFJ,97.0,25.0,9.0
EMP101792,81.0,27.0,SD,Steadiness-Dominant,ENFP,140.0,29.0,9.0
EMP101793,76.0,68.0,IC,Influencer-Conscientious,ENFP,130.0,22.0,6.0
EMP101794,53.0,90.0,CS,Conscientious-Steadiness,ENFP,138.0,39.0,7.0
EMP101795,27.0,71.0,SC,Steadiness-Conscientious,ISFP,,,8.0
EMP101796,50.0,24.0,CD,Conscientious-Dominant,INTJ,105.0,18.0,2.0
EMP101797,75.0,88.0,CS,Conscientious-Steadiness,INTP,101.0,19.0,3.0
EMP101798,56.0,74.0,IC,Influencer-Conscientious,ENFJ,139.0,29.0,3.0
EMP101799,26.0,93.0,DS,Dominant-Steadiness,ISTJ,,,7.0
EMP101800,26.0,29.0,,Dominant-Steadiness,ISTJ,116.0,9.0,1.0
EMP101801,55.0,74.0,DS,Dominant-Steadiness,ISFP,,,4.0
EMP101802,100.0,74.0,CD,Conscientious-Dominant,ISTP,98.0,36.0,1.0
EMP101803,79.0,53.0,,Dominant-Influencer,ISFP,81.0,30.0,4.0
EMP101804,45.0,74.0,DI,Dominant-Influencer,INFJ,107.0,23.0,7.0
EMP101805,52.0,94.0,CI,Conscientious-Influencer,,122.0,17.0,10.0
EMP101806,55.0,99.0,IC,Influencer-Conscientious,INTJ,123.0,34.0,1.0
EMP101807,74.0,80.0,CI,Conscientious-Influencer,ENFJ,136.0,19.0,10.0
EMP101808,32.0,44.0,ID,Influencer-Dominant,ISFJ,80.0,21.0,5.0
EMP101809,92.0,82.0,CD,Conscientious-Dominant,ENFJ,108.0,24.0,9.0
EMP101810,46.0,79.0,,Dominant-Conscientious,INTJ,132.0,18.0,7.0
EMP101811,57.0,84.0,DC,Dominant-Conscientious,INFP,,38.0,5.0
EMP101812,22.0,85.0,CI,Conscientious-Influencer,ENFP,106.0,21.0,10.0
EMP101813,29.0,23.0,CS,Conscientious-Steadiness,,104.0,33.0,8.0
EMP101814,21.0,23.0,SD,Steadiness-Dominant,ESTP,102.0,20.0,8.0
EMP101815,42.0,63.0,DI,Dominant-Influencer,,135.0,31.0,1.0
EMP101816,73.0,47.0,CD,Conscientious-Dominant,ENFP,89.0,21.0,4.0
EMP101817,21.0,70.0,DI,Dominant-Influencer,ESFJ,132.0,30.0,2.0
EMP101818,44.0,75.0,CD,Conscientious-Dominant,INFP,122.0,26.0,9.0
EMP101819,99.0,29.0,SC,Steadiness-Conscientious,ESFP,140.0,33.0,10.0
EMP101820,71.0,24.0,SI,Steadiness-Influencer,ISTP,113.0,31.0,5.0
EMP101821,28.0,66.0,SI,Steadiness-Influencer,ESTJ,106.0,39.0,2.0
EMP101822,35.0,33.0,DI,Dominant-Influencer,ENTP,93.0,31.0,3.0
EMP101823,62.0,51.0,CI,Conscientious-Influencer,ENFP,86.0,36.0,8.0
EMP101824,27.0,37.0,DC,Dominant-Conscientious,INFP,,,4.0
EMP101825,67.0,94.0,SC,Steadiness-Conscientious,ESFJ,,,4.0
EMP101826,51.0,78.0,,Steadiness-Dominant,ISTP,91.0,14.0,5.0
EMP101827,36.0,84.0,CD,Conscientious-Dominant,ENFP,81.0,28.0,9.0
EMP101828,67.0,53.0,SD,Steadiness-Dominant,INFJ,,,7.0
EMP101829,94.0,36.0,DS,Dominant-Steadiness,ENFP,89.0,24.0,5.0
EMP101830,88.0,28.0,DS,Dominant-Steadiness,INTJ,80.0,17.0,2.0
EMP101831,65.0,50.0,IS,Influencer-Steadiness,ISFP,107.0,33.0,2.0
EMP101832,38.0,86.0,CS,Conscientious-Steadiness,,123.0,25.0,10.0
EMP101833,91.0,81.0,DI,Dominant-Influencer,ISTJ,140.0,27.0,7.0
EMP101834,67.0,53.0,SC,Steadiness-Conscientious,INFP,85.0,31.0,4.0
EMP101835,34.0,65.0,CI,Conscientious-Influencer,ESFP,121.0,26.0,10.0
EMP101836,81.0,44.0,CI,Conscientious-Influencer,,106.0,39.0,4.0
EMP101837,22.0,61.0,,Dominant-Influencer,INFJ,137.0,29.0,9.0
EMP101838,74.0,98.0,CI,Conscientious-Influencer,ENTP,,,4.0
EMP101839,20.0,90.0,CI,Conscientious-Influencer,ISTP,117.0,31.0,10.0
EMP101840,71.0,51.0,SI,Steadiness-Influencer,ESTJ,123.0,24.0,10.0
EMP101841,87.0,66.0,DC,Dominant-Conscientious,INTP,113.0,29.0,3.0
EMP101842,48.0,61.0,CD,Conscientious-Dominant,ISFJ,,,4.0
EMP101843,59.0,69.0,SD,Steadiness-Dominant,ISFJ,97.0,33.0,1.0
EMP101844,32.0,98.0,DI,Dominant-Influencer,ENTJ,,32.0,6.0
EMP101845,52.0,99.0,DI,Dominant-Influencer,ISTP,114.0,18.0,3.0
EMP101846,71.0,34.0,DS,Dominant-Steadiness,ISTJ,88.0,16.0,10.0
EMP101847,23.0,22.0,SD,Steadiness-Dominant,INTP,,,9.0
EMP101848,100.0,41.0,DI,Dominant-Influencer,INTJ,138.0,39.0,8.0
EMP101849,56.0,35.0,CS,Conscientious-Steadiness,ESFP,95.0,39.0,5.0
EMP101850,53.0,72.0,DC,Dominant-Conscientious,ISFJ,123.0,23.0,4.0
EMP101851,35.0,57.0,ID,Influencer-Dominant,ISTJ,,25.0,6.0
EMP101852,29.0,22.0,,Conscientious-Dominant,ESFJ,135.0,16.0,8.0
EMP101853,82.0,53.0,,Conscientious-Influencer,ENTP,,,8.0
EMP101854,64.0,90.0,DC,Dominant-Conscientious,ISFP,93.0,19.0,2.0
EMP101855,85.0,58.0,CI,Conscientious-Influencer,ENFP,116.0,20.0,8.0
EMP101856,83.0,22.0,DI,Dominant-Influencer,ISTJ,124.0,18.0,2.0
EMP101857,71.0,36.0,DI,Dominant-Influencer,,88.0,17.0,7.0
EMP101858,59.0,80.0,DS,Dominant-Steadiness,ENTP,127.0,30.0,6.0
EMP101859,80.0,84.0,,Steadiness-Dominant,ESTP,96.0,40.0,1.0
EMP101860,99.0,79.0,SD,Steadiness-Dominant,ENFP,139.0,25.0,7.0
EMP101861,62.0,63.0,DI,Dominant-Influencer,INFP,88.0,23.0,4.0
EMP101862,63.0,79.0,SD,Steadiness-Dominant,ESTJ,109.0,26.0,8.0
EMP101863,48.0,22.0,DC,Dominant-Conscientious,INTP,124.0,40.0,4.0
EMP101864,21.0,63.0,IC,Influencer-Conscientious,INTP,106.0,20.0,4.0
EMP101865,62.0,79.0,SD,Steadiness-Dominant,INFJ,103.0,31.0,2.0
EMP101866,51.0,43.0,SI,Steadiness-Influencer,ENFJ,99.0,33.0,3.0
EMP101867,74.0,58.0,IS,Influencer-Steadiness,ENTJ,92.0,19.0,8.0
EMP101868,21.0,86.0,,Dominant-Steadiness,ENTP,100.0,31.0,2.0
EMP101869,99.0,43.0,IC,Influencer-Conscientious,,113.0,28.0,1.0
EMP101870,65.0,56.0,IS,Influencer-Steadiness,ESFJ,,33.0,8.0
EMP101871,82.0,20.0,CS,Conscientious-Steadiness,ENFJ,98.0,29.0,2.0
EMP101872,89.0,94.0,,Dominant-Steadiness,ISFP,87.0,26.0,2.0
EMP101873,45.0,86.0,SC,Steadiness-Conscientious,INTJ,98.0,27.0,1.0
EMP101874,48.0,67.0,DI,Dominant-Influencer,ENFJ,,,3.0
EMP101875,74.0,38.0,IC,Influencer-Conscientious,ENFP,98.0,20.0,3.0
EMP101876,25.0,34.0,IS,Influencer-Steadiness,ISFJ,95.0,26.0,4.0
EMP101877,60.0,47.0,DS,Dominant-Steadiness,INFP,134.0,33.0,10.0
EMP101878,89.0,80.0,IS,Influencer-Steadiness,ENFP,85.0,24.0,4.0
EMP101879,50.0,94.0,DC,Dominant-Conscientious,ISFP,89.0,35.0,10.0
EMP101880,91.0,20.0,DI,Dominant-Influencer,ISFP,115.0,16.0,7.0
EMP101881,45.0,56.0,DC,Dominant-Conscientious,ENFP,117.0,31.0,3.0
EMP101882,74.0,87.0,DS,Dominant-Steadiness,ISFP,133.0,28.0,1.0
EMP101883,41.0,78.0,CI,Conscientious-Influencer,ESTJ,115.0,26.0,1.0
EMP101884,49.0,74.0,DI,Dominant-Influencer,ENFJ,,,1.0
EMP101885,67.0,72.0,CD,Conscientious-Dominant,ENTJ,92.0,42.0,1.0
EMP101886,64.0,48.0,DI,Dominant-Influencer,ESTJ,,,4.0
EMP101887,80.0,63.0,IS,Influencer-Steadiness,,88.0,28.0,3.0
EMP101888,23.0,48.0,ID,Influencer-Dominant,ENFJ,,,7.0
EMP101889,43.0,47.0,SD,Steadiness-Dominant,ENTP,120.0,24.0,5.0
EMP101890,84.0,83.0,ID,Influencer-Dominant,ESFJ,,,4.0
EMP101891,46.0,52.0,SD,Steadiness-Dominant,INFP,86.0,31.0,4.0
EMP101892,45.0,76.0,DC,Dominant-Conscientious,ENTP,105.0,32.0,9.0
EMP101893,53.0,49.0,SI,Steadiness-Influencer,ISFP,,,10.0
EMP101894,66.0,67.0,ID,Influencer-Dominant,ESTP,,36.0,7.0
EMP101895,41.0,74.0,IC,Influencer-Conscientious,ISFP,97.0,32.0,10.0
EMP101896,97.0,95.0,SD,Steadiness-Dominant,INFP,,,2.0
EMP101897,65.0,90.0,DC,Dominant-Conscientious,INTP,,23.0,4.0
EMP101898,51.0,64.0,SI,Steadiness-Influencer,ENFJ,,,7.0
EMP101899,47.0,90.0,SD,Steadiness-Dominant,ISTJ,103.0,15.0,2.0
EMP101900,57.0,70.0,SD,Steadiness-Dominant,ISFJ,111.0,33.0,6.0
EMP101901,81.0,84.0,,Steadiness-Dominant,ENTP,94.0,30.0,6.0
EMP101902,60.0,34.0,CD,Conscientious-Dominant,INTJ,115.0,35.0,8.0
EMP101903,34.0,80.0,SD,Steadiness-Dominant,ENFP,,,6.0
EMP101904,22.0,21.0,CI,Conscientious-Influencer,ISTJ,,,6.0
EMP101905,82.0,73.0,SD,Steadiness-Dominant,INFJ,100.0,23.0,1.0
EMP101906,54.0,73.0,CD,Conscientious-Dominant,ENFJ,,,8.0
EMP101907,43.0,69.0,ID,Influencer-Dominant,ISTJ,,,6.0
EMP101908,79.0,87.0,DS,Dominant-Steadiness,ESTJ,117.0,22.0,6.0
EMP101909,77.0,21.0,SC,Steadiness-Conscientious,ISTP,104.0,37.0,5.0
EMP101910,39.0,82.0,CS,Conscientious-Steadiness,ENTJ,,,6.0
EMP101911,49.0,56.0,SD,Steadiness-Dominant,ENTP,96.0,23.0,9.0
EMP101912,97.0,73.0,,Influencer-Dominant,INFJ,,,6.0
EMP101913,27.0,60.0,ID,Influencer-Dominant,ENTJ,91.0,37.0,6.0
EMP101914,85.0,52.0,DC,Dominant-Conscientious,ENFP,,29.0,7.0
EMP101915,24.0,85.0,IC,Influencer-Conscientious,ISFP,116.0,16.0,7.0
EMP101916,91.0,71.0,SI,Steadiness-Influencer,INTP,139.0,28.0,4.0
EMP101917,91.0,20.0,IC,Influencer-Conscientious,ENFJ,100.0,22.0,9.0
EMP101918,39.0,82.0,DS,Dominant-Steadiness,ISTP,110.0,31.0,10.0
EMP101919,74.0,70.0,IS,Influencer-Steadiness,INFJ,137.0,40.0,4.0
