employee_id,scale_code,score
EMP101123,Papi_P,8.0
EMP101124,Papi_P,1.0
EMP101125,Papi_P,3.0
EMP101126,Papi_P,2.0
EMP101127,Papi_P,9.0
EMP101128,Papi_P,3.0
EMP101129,Papi_P,4.0
EMP101130,Papi_P,9.0
EMP101131,Papi_P,9.0
EMP101132,Papi_P,8.0
EMP101133,Papi_P,8.0
EMP101134,Papi_P,3.0
EMP101135,Papi_P,9.0
EMP101136,Papi_P,5.0
EMP101137,Papi_P,2.0
EMP101138,Papi_P,5.0
EMP101139,Papi_P,
EMP101140,Papi_P,6.0
EMP101141,Papi_P,5.0
EMP101142,Papi_P,7.0
EMP101143,Papi_P,9.0
EMP101144,Papi_P,3.0
EMP101145,Papi_P,1.0
EMP101146,Papi_P,
EMP101147,Papi_P,7.0
EMP101148,Papi_P,9.0
EMP101149,Papi_P,7.0
EMP101150,Papi_P,5.0
EMP101151,Papi_P,9.0
EMP101152,Papi_P,3.0
EMP101153,Papi_P,9.0
EMP101154,Papi_P,2.0
EMP101155,Papi_P,6.0
EMP101156,Papi_P,1.0
EMP101157,Papi_P,
EMP101158,Papi_P,9.0
EMP101159,Papi_P,8.0
EMP101160,Papi_P,6.0
EMP101161,Papi_P,8.0
EMP101162,Papi_P,7.0
EMP101163,Papi_P,8.0
EMP101164,Papi_P,8.0
EMP101165,Papi_P,4.0
EMP101166,Papi_P,7.0
EMP101167,Papi_P,5.0
EMP101168,Papi_P,4.0
EMP101169,Papi_P,2.0
EMP101170,Papi_P,6.0
EMP101171,Papi_P,3.0
EMP101172,Papi_P,8.0
EMP101173,Papi_P,4.0
EMP101174,Papi_P,
EMP101175,Papi_P,7.0
EMP101176,Papi_P,
EMP101177,Papi_P,1.0
EMP101178,Papi_P,2.0
EMP101179,Papi_P,9.0
EMP101180,Papi_P,2.0
EMP101181,Papi_P,3.0
EMP101182,Papi_P,5.0
EMP101183,Papi_P,1.0
EMP101184,Papi_P,5.0
EMP101185,Papi_P,9.0
EMP101186,Papi_P,6.0
EMP101187,Papi_P,3.0
EMP101188,Papi_P,3.0
EMP101189,Papi_P,5.0
EMP101190,Papi_P,6.0
EMP101191,Papi_P,3.0
EMP101192,Papi_P,8.0
EMP101193,Papi_P,7.0
EMP101194,Papi_P,3.0
EMP101195,Papi_P,7.0
EMP101196,Papi_P,
EMP101197,Papi_P,1.0
EMP101198,Papi_P,7.0
EMP101199,Papi_P,9.0
EMP101200,Papi_P,
EMP101201,Papi_P,4.0
EMP101202,Papi_P,1.0
EMP101203,Papi_P,6.0
EMP101204,Papi_P,5.0
EMP101205,Papi_P,7.0
EMP101206,Papi_P,9.0
EMP101207,Papi_P,5.0
EMP101208,Papi_P,4.0
EMP101209,Papi_P,9.0
EMP101210,Papi_P,1.0
EMP101211,Papi_P,
EMP101212,Papi_P,1.0
EMP101213,Papi_P,6.0
EMP101214,Papi_P,9.0
EMP101215,Papi_P,7.0
EMP101216,Papi_P,3.0
EMP101217,Papi_P,5.0
EMP101218,Papi_P,1.0
EMP101219,Papi_P,7.0
EMP101220,Papi_P,7.0
EMP101221,Papi_P,3.0
EMP101222,Papi_P,1.0
EMP101223,Papi_P,1.0
EMP101224,Papi_P,6.0
EMP101225,Papi_P,9.0
EMP101226,Papi_P,9.0
EMP101227,Papi_P,1.0
EMP101228,Papi_P,5.0
EMP101229,Papi_P,5.0
EMP101230,Papi_P,6.0
EMP101231,Papi_P,6.0
EMP101232,Papi_P,6.0
EMP101233,Papi_P,8.0
EMP101234,Papi_P,2.0
EMP101235,Papi_P,8.0
EMP101236,Papi_P,8.0
EMP101237,Papi_P,9.0
EMP101238,Papi_P,2.0
EMP101239,Papi_P,3.0
EMP101240,Papi_P,1.0
EMP101241,Papi_P,4.0
EMP101242,Papi_P,8.0
EMP101243,Papi_P,4.0
EMP101244,Papi_P,2.0
EMP101245,Papi_P,6.0
EMP101246,Papi_P,5.0
EMP101247,Papi_P,8.0
EMP101248,Papi_P,5.0
EMP101249,Papi_P,3.0
EMP101250,Papi_P,5.0
EMP101251,Papi_P,1.0
EMP101252,Papi_P,4.0
EMP101253,Papi_P,
EMP101254,Papi_P,3.0
EMP101255,Papi_P,6.0
EMP101256,Papi_P,5.0
EMP101257,Papi_P,3.0
EMP101258,Papi_P,9.0
EMP101259,Papi_P,8.0
EMP101260,Papi_P,8.0
EMP101261,Papi_P,7.0
EMP101262,Papi_P,3.0
EMP101263,Papi_P,5.0
EMP101264,Papi_P,7.0
EMP101265,Papi_P,9.0
EMP101266,Papi_P,4.0
EMP101267,Papi_P,3.0
EMP101268,Papi_P,6.0
EMP101269,Papi_P,6.0
EMP101270,Papi_P,7.0
EMP101271,Papi_P,
EMP101272,Papi_P,5.0
EMP101273,Papi_P,4.0
EMP101274,Papi_P,1.0
EMP101275,Papi_P,7.0
EMP101276,Papi_P,3.0
EMP101277,Papi_P,8.0
EMP101278,Papi_P,2.0
EMP101279,Papi_P,5.0
EMP101280,Papi_P,3.0
EMP101281,Papi_P,1.0
EMP101282,Papi_P,6.0
EMP101283,Papi_P,4.0
EMP101284,Papi_P,1.0
EMP101285,Papi_P,6.0
EMP101286,Papi_P,9.0
EMP101287,Papi_P,2.0
EMP101288,Papi_P,4.0
EMP101289,Papi_P,6.0
EMP101290,Papi_P,9.0
EMP101291,Papi_P,7.0
EMP101292,Papi_P,5.0
EMP101293,Papi_P,9.0
EMP101294,Papi_P,7.0
EMP101295,Papi_P,9.0
EMP101296,Papi_P,1.0
EMP101297,Papi_P,2.0
EMP101298,Papi_P,5.0
EMP101299,Papi_P,8.0
EMP101300,Papi_P,9.0
EMP101301,Papi_P,8.0
EMP101302,Papi_P,3.0
EMP101303,Papi_P,1.0
EMP101304,Papi_P,9.0
EMP101305,Papi_P,4.0
EMP101306,Papi_P,9.0
EMP101307,Papi_P,3.0
EMP101308,Papi_P,3.0
EMP101309,Papi_P,7.0
EMP101310,Papi_P,4.0
EMP101311,Papi_P,1.0
EMP101312,Papi_P,6.0
EMP101313,Papi_P,8.0
EMP101314,Papi_P,1.0
EMP101315,Papi_P,5.0
EMP101316,Papi_P,8.0
EMP101317,Papi_P,5.0
EMP101318,Papi_P,3.0
EMP101319,Papi_P,4.0
EMP101320,Papi_P,2.0
EMP101321,Papi_P,9.0
EMP101322,Papi_P,8.0
EMP101323,Papi_P,5.0
EMP101324,Papi_P,8.0
EMP101325,Papi_P,2.0
EMP101326,Papi_P,1.0
EMP101327,Papi_P,4.0
EMP101328,Papi_P,2.0
EMP101329,Papi_P,5.0
EMP101330,Papi_P,
EMP101331,Papi_P,1.0
EMP101332,Papi_P,3.0
EMP101333,Papi_P,1.0
EMP101334,Papi_P,4.0
EMP101335,Papi_P,7.0
EMP101336,Papi_P,2.0
EMP101337,Papi_P,3.0
EMP101338,Papi_P,2.0
EMP101339,Papi_P,5.0
EMP101340,Papi_P,3.0
EMP101341,Papi_P,6.0
EMP101342,Papi_P,1.0
EMP101343,Papi_P,8.0
EMP101344,Papi_P,3.0
EMP101345,Papi_P,8.0
EMP101346,Papi_P,9.0
EMP101347,Papi_P,2.0
EMP101348,Papi_P,3.0
EMP101349,Papi_P,7.0
EMP101350,Papi_P,2.0
EMP101351,Papi_P,9.0
EMP101352,Papi_P,5.0
EMP101353,Papi_P,8.0
EMP101354,Papi_P,2.0
EMP101355,Papi_P,4.0
EMP101356,Papi_P,3.0
EMP101357,Papi_P,2.0
EMP101358,Papi_P,2.0
EMP101359,Papi_P,5.0
EMP101360,Papi_P,6.0
EMP101361,Papi_P,3.0
EMP101362,Papi_P,2.0
EMP101363,Papi_P,5.0
EMP101364,Papi_P,1.0
EMP101365,Papi_P,6.0
EMP101366,Papi_P,8.0
EMP101367,Papi_P,1.0
EMP101368,Papi_P,1.0
EMP101369,Papi_P,1.0
EMP101370,Papi_P,2.0
EMP101371,Papi_P,7.0
EMP101372,Papi_P,4.0
EMP101373,Papi_P,3.0
EMP101374,Papi_P,1.0
EMP101375,Papi_P,7.0
EMP101376,Papi_P,8.0
EMP101377,Papi_P,8.0
EMP101378,Papi_P,5.0
EMP101379,Papi_P,7.0
EMP101380,Papi_P,3.0
EMP101381,Papi_P,3.0
EMP101382,Papi_P,1.0
EMP101383,Papi_P,
EMP101384,Papi_P,1.0
EMP101385,Papi_P,4.0
EMP101386,Papi_P,1.0
EMP101387,Papi_P,1.0
EMP101388,Papi_P,3.0
EMP101389,Papi_P,6.0
EMP101390,Papi_P,9.0
EMP101391,Papi_P,3.0
EMP101392,Papi_P,9.0
EMP101393,Papi_P,7.0
EMP101394,Papi_P,4.0
EMP101395,Papi_P,9.0
EMP101396,Papi_P,6.0
EMP101397,Papi_P,9.0
EMP101398,Papi_P,
EMP101399,Papi_P,
EMP101400,Papi_P,1.0
EMP101401,Papi_P,9.0
EMP101402,Papi_P,3.0
EMP101403,Papi_P,4.0
EMP101404,Papi_P,6.0
EMP101405,Papi_P,9.0
EMP101406,Papi_P,4.0
EMP101407,Papi_P,2.0
EMP101408,Papi_P,6.0
EMP101409,Papi_P,3.0
EMP101410,Papi_P,6.0
EMP101411,Papi_P,8.0
EMP101412,Papi_P,4.0
EMP101413,Papi_P,2.0
EMP101414,Papi_P,7.0
EMP101415,Papi_P,
EMP101416,Papi_P,1.0
EMP101417,Papi_P,4.0
EMP101418,Papi_P,4.0
EMP101419,Papi_P,4.0
EMP101420,Papi_P,3.0
EMP101421,Papi_P,7.0
EMP101422,Papi_P,3.0
EMP101423,Papi_P,4.0
EMP101424,Papi_P,9.0
EMP101425,Papi_P,7.0
EMP101426,Papi_P,
EMP101427,Papi_P,
EMP101428,Papi_P,8.0
EMP101429,Papi_P,8.0
EMP101430,Papi_P,8.0
EMP101431,Papi_P,1.0
EMP101432,Papi_P,9.0
EMP101433,Papi_P,6.0
EMP101434,Papi_P,3.0
EMP101435,Papi_P,5.0
EMP101436,Papi_P,9.0
EMP101437,Papi_P,6.0
EMP101438,Papi_P,6.0
EMP101439,Papi_P,2.0
EMP101440,Papi_P,9.0
EMP101441,Papi_P,7.0
EMP101442,Papi_P,3.0
EMP101443,Papi_P,5.0
EMP101444,Papi_P,3.0
EMP101445,Papi_P,4.0
EMP101446,Papi_P,5.0
EMP101447,Papi_P,2.0
EMP101448,Papi_P,1.0
EMP101449,Papi_P,5.0
EMP101450,Papi_P,2.0
EMP101451,Papi_P,
EMP101452,Papi_P,1.0
EMP101453,Papi_P,9.0
EMP101454,Papi_P,9.0
EMP101455,Papi_P,5.0
EMP101456,Papi_P,9.0
EMP101457,Papi_P,4.0
EMP101458,Papi_P,7.0
EMP101459,Papi_P,8.0
EMP101460,Papi_P,2.0
EMP101461,Papi_P,4.0
EMP101462,Papi_P,
EMP101463,Papi_P,2.0
EMP101464,Papi_P,7.0
EMP101465,Papi_P,1.0
EMP101466,Papi_P,5.0
EMP101467,Papi_P,4.0
EMP101468,Papi_P,3.0
EMP101469,Papi_P,7.0
EMP101470,Papi_P,8.0
EMP101471,Papi_P,8.0
EMP101472,Papi_P,4.0
EMP101473,Papi_P,5.0
EMP101474,Papi_P,8.0
EMP101475,Papi_P,4.0
EMP101476,Papi_P,4.0
EMP101477,Papi_P,5.0
EMP101478,Papi_P,3.0
EMP101479,Papi_P,9.0
EMP101480,Papi_P,1.0
EMP101481,Papi_P,5.0
EMP101482,Papi_P,8.0
EMP101483,Papi_P,1.0
EMP101484,Papi_P,2.0
EMP101485,Papi_P,4.0
EMP101486,Papi_P,5.0
EMP101487,Papi_P,2.0
EMP101488,Papi_P,1.0
EMP101489,Papi_P,8.0
EMP101490,Papi_P,3.0
EMP101491,Papi_P,4.0
EMP101492,Papi_P,5.0
EMP101493,Papi_P,6.0
EMP101494,Papi_P,2.0
EMP101495,Papi_P,8.0
EMP101496,Papi_P,8.0
EMP101497,Papi_P,4.0
EMP101498,Papi_P,
EMP101499,Papi_P,4.0
EMP101500,Papi_P,6.0
EMP101501,Papi_P,4.0
EMP101502,Papi_P,7.0
EMP101503,Papi_P,5.0
EMP101504,Papi_P,
EMP101505,Papi_P,2.0
EMP101506,Papi_P,3.0
EMP101507,Papi_P,9.0
EMP101508,Papi_P,9.0
EMP101509,Papi_P,
EMP101510,Papi_P,4.0
EMP101511,Papi_P,7.0
EMP101512,Papi_P,4.0
EMP101513,Papi_P,7.0
EMP101514,Papi_P,8.0
EMP101515,Papi_P,2.0
EMP101516,Papi_P,8.0
EMP101517,Papi_P,8.0
EMP101518,Papi_P,1.0
EMP101519,Papi_P,2.0
EMP101520,Papi_P,2.0
EMP101521,Papi_P,
EMP101522,Papi_P,5.0
EMP101523,Papi_P,6.0
EMP101524,Papi_P,2.0
EMP101525,Papi_P,7.0
EMP101526,Papi_P,1.0
EMP101527,Papi_P,3.0
EMP101528,Papi_P,4.0
EMP101529,Papi_P,5.0
EMP101530,Papi_P,3.0
EMP101531,Papi_P,4.0
EMP101532,Papi_P,9.0
EMP101533,Papi_P,2.0
EMP101534,Papi_P,2.0
EMP101535,Papi_P,7.0
EMP101536,Papi_P,2.0
EMP101537,Papi_P,3.0
EMP101538,Papi_P,2.0
EMP101539,Papi_P,8.0
EMP101540,Papi_P,9.0
EMP101541,Papi_P,1.0
EMP101542,Papi_P,3.0
EMP101543,Papi_P,
EMP101544,Papi_P,1.0
EMP101545,Papi_P,2.0
EMP101546,Papi_P,1.0
EMP101547,Papi_P,8.0
EMP101548,Papi_P,6.0
EMP101549,Papi_P,7.0
EMP101550,Papi_P,2.0
EMP101551,Papi_P,1.0
EMP101552,Papi_P,5.0
EMP101553,Papi_P,3.0
EMP101554,Papi_P,4.0
EMP101555,Papi_P,6.0
EMP101556,Papi_P,4.0
EMP101557,Papi_P,4.0
EMP101558,Papi_P,2.0
EMP101559,Papi_P,2.0
EMP101560,Papi_P,6.0
EMP101561,Papi_P,2.0
EMP101562,Papi_P,2.0
EMP101563,Papi_P,1.0
EMP101564,Papi_P,3.0
EMP101565,Papi_P,4.0
EMP101566,Papi_P,9.0
EMP101567,Papi_P,3.0
EMP101568,Papi_P,5.0
EMP101569,Papi_P,4.0
EMP101570,Papi_P,
EMP101571,Papi_P,2.0
EMP101572,Papi_P,9.0
EMP101573,Papi_P,8.0
EMP101574,Papi_P,3.0
EMP101575,Papi_P,8.0
EMP101576,Papi_P,9.0
EMP101577,Papi_P,5.0
EMP101578,Papi_P,7.0
EMP101579,Papi_P,8.0
EMP101580,Papi_P,4.0
EMP101581,Papi_P,2.0
EMP101582,Papi_P,4.0
EMP101583,Papi_P,6.0
EMP101584,Papi_P,6.0
EMP101585,Papi_P,9.0
EMP101586,Papi_P,7.0
EMP101587,Papi_P,2.0
EMP101588,Papi_P,4.0
EMP101589,Papi_P,8.0
EMP101590,Papi_P,6.0
EMP101591,Papi_P,1.0
EMP101592,Papi_P,8.0
EMP101593,Papi_P,9.0
EMP101594,Papi_P,3.0
EMP101595,Papi_P,1.0
EMP101596,Papi_P,5.0
EMP101597,Papi_P,1.0
EMP101598,Papi_P,3.0
EMP101599,Papi_P,8.0
EMP101600,Papi_P,7.0
EMP101601,Papi_P,2.0
EMP101602,Papi_P,9.0
EMP101603,Papi_P,
EMP101604,Papi_P,2.0
EMP101605,Papi_P,2.0
EMP101606,Papi_P,2.0
EMP101607,Papi_P,6.0
EMP101608,Papi_P,9.0
EMP101609,Papi_P,5.0
EMP101610,Papi_P,
EMP101611,Papi_P,2.0
EMP101612,Papi_P,9.0
EMP101613,Papi_P,8.0
EMP101614,Papi_P,2.0
EMP101615,Papi_P,1.0
EMP101616,Papi_P,1.0
EMP101617,Papi_P,6.0
EMP101618,Papi_P,4.0
EMP101619,Papi_P,8.0
EMP101620,Papi_P,3.0
EMP101621,Papi_P,1.0
EMP101622,Papi_P,8.0
EMP101623,Papi_P,4.0
EMP101624,Papi_P,9.0
EMP101625,Papi_P,4.0
EMP101626,Papi_P,7.0
EMP101627,Papi_P,9.0
EMP101628,Papi_P,2.0
EMP101629,Papi_P,
EMP101630,Papi_P,4.0
EMP101631,Papi_P,7.0
EMP101632,Papi_P,3.0
EMP101633,Papi_P,8.0
EMP101634,Papi_P,
EMP101635,Papi_P,6.0
EMP101636,Papi_P,7.0
EMP101637,Papi_P,3.0
EMP101638,Papi_P,9.0
EMP101639,Papi_P,4.0
EMP101640,Papi_P,5.0
EMP101641,Papi_P,9.0
EMP101642,Papi_P,4.0
EMP101643,Papi_P,1.0
EMP101644,Papi_P,9.0
EMP101645,Papi_P,4.0
EMP101646,Papi_P,7.0
EMP101647,Papi_P,1.0
EMP101648,Papi_P,9.0
EMP101649,Papi_P,6.0
EMP101650,Papi_P,3.0
EMP101651,Papi_P,
EMP101652,Papi_P,4.0
EMP101653,Papi_P,8.0
EMP101654,Papi_P,2.0
EMP101655,Papi_P,2.0
EMP101656,Papi_P,9.0
EMP101657,Papi_P,9.0
EMP101658,Papi_P,2.0
EMP101659,Papi_P,6.0
EMP101660,Papi_P,2.0
EMP101661,Papi_P,1.0
EMP101662,Papi_P,
EMP101663,Papi_P,2.0
EMP101664,Papi_P,4.0
EMP101665,Papi_P,7.0
EMP101666,Papi_P,5.0
EMP101667,Papi_P,5.0
EMP101668,Papi_P,8.0
EMP101669,Papi_P,6.0
EMP101670,Papi_P,
EMP101671,Papi_P,8.0
EMP101672,Papi_P,6.0
EMP101673,Papi_P,6.0
EMP101674,Papi_P,5.0
EMP101675,Papi_P,4.0
EMP101676,Papi_P,1.0
EMP101677,Papi_P,1.0
EMP101678,Papi_P,5.0
EMP101679,Papi_P,9.0
EMP101680,Papi_P,8.0
EMP101681,Papi_P,3.0
EMP101682,Papi_P,9.0
EMP101683,Papi_P,3.0
EMP101684,Papi_P,7.0
EMP101685,Papi_P,3.0
EMP101686,Papi_P,9.0
EMP101687,Papi_P,4.0
EMP101688,Papi_P,3.0
EMP101689,Papi_P,8.0
EMP101690,Papi_P,3.0
EMP101691,Papi_P,
EMP101692,Papi_P,6.0
EMP101693,Papi_P,3.0
EMP101694,Papi_P,9.0
EMP101695,Papi_P,7.0
EMP101696,Papi_P,4.0
EMP101697,Papi_P,3.0
EMP101698,Papi_P,2.0
EMP101699,Papi_P,1.0
EMP101700,Papi_P,1.0
EMP101701,Papi_P,8.0
EMP101702,Papi_P,3.0
EMP101703,Papi_P,5.0
EMP101704,Papi_P,9.0
EMP101705,Papi_P,7.0
EMP101706,Papi_P,2.0
EMP101707,Papi_P,3.0
EMP101708,Papi_P,6.0
EMP101709,Papi_P,9.0
EMP101710,Papi_P,1.0
EMP101711,Papi_P,1.0
EMP101712,Papi_P,7.0
EMP101713,Papi_P,9.0
EMP101714,Papi_P,3.0
EMP101715,Papi_P,7.0
EMP101716,Papi_P,2.0
EMP101717,Papi_P,2.0
EMP101718,Papi_P,4.0
EMP101719,Papi_P,6.0
EMP101720,Papi_P,8.0
EMP101721,Papi_P,3.0
EMP101722,Papi_P,9.0
EMP101723,Papi_P,1.0
EMP101724,Papi_P,1.0
EMP101725,Papi_P,6.0
EMP101726,Papi_P,2.0
EMP101727,Papi_P,6.0
EMP101728,Papi_P,3.0
EMP101729,Papi_P,2.0
EMP101730,Papi_P,1.0
EMP101731,Papi_P,1.0
EMP101732,Papi_P,9.0
EMP101733,Papi_P,7.0
EMP101734,Papi_P,5.0
EMP101735,Papi_P,5.0
EMP101736,Papi_P,2.0
EMP101737,Papi_P,7.0
EMP101738,Papi_P,2.0
EMP101739,Papi_P,7.0
EMP101740,Papi_P,5.0
EMP101741,Papi_P,6.0
EMP101742,Papi_P,
EMP101743,Papi_P,2.0
EMP101744,Papi_P,6.0
EMP101745,Papi_P,2.0
EMP101746,Papi_P,1.0
EMP101747,Papi_P,5.0
EMP101748,Papi_P,7.0
EMP101749,Papi_P,7.0
EMP101750,Papi_P,2.0
EMP101751,Papi_P,4.0
EMP101752,Papi_P,9.0
EMP101753,Papi_P,5.0
EMP101754,Papi_P,
EMP101755,Papi_P,6.0
EMP101756,Papi_P,3.0
EMP101757,Papi_P,8.0
EMP101758,Papi_P,
EMP101759,Papi_P,
EMP101760,Papi_P,5.0
EMP101761,Papi_P,1.0
EMP101762,Papi_P,5.0
EMP101763,Papi_P,7.0
EMP101764,Papi_P,1.0
EMP101765,Papi_P,9.0
EMP101766,Papi_P,
EMP101767,Papi_P,4.0
EMP101768,Papi_P,6.0
EMP101769,Papi_P,7.0
EMP101770,Papi_P,5.0
EMP101771,Papi_P,4.0
EMP101772,Papi_P,3.0
EMP101773,Papi_P,5.0
EMP101774,Papi_P,5.0
EMP101775,Papi_P,6.0
EMP101776,Papi_P,7.0
EMP101777,Papi_P,1.0
EMP101778,Papi_P,5.0
EMP101779,Papi_P,2.0
EMP101780,Papi_P,
EMP101781,Papi_P,3.0
EMP101782,Papi_P,1.0
EMP101783,Papi_P,4.0
EMP101784,Papi_P,5.0
EMP101785,Papi_P,6.0
EMP101786,Papi_P,7.0
EMP101787,Papi_P,6.0
EMP101788,Papi_P,2.0
EMP101789,Papi_P,2.0
EMP101790,Papi_P,2.0
EMP101791,Papi_P,9.0
EMP101792,Papi_P,4.0
EMP101793,Papi_P,1.0
EMP101794,Papi_P,8.0
EMP101795,Papi_P,3.0
EMP101796,Papi_P,5.0
EMP101797,Papi_P,5.0
EMP101798,Papi_P,7.0
EMP101799,Papi_P,8.0
EMP101800,Papi_P,
EMP101801,Papi_P,8.0
EMP101802,Papi_P,1.0
EMP101803,Papi_P,4.0
EMP101804,Papi_P,3.0
EMP101805,Papi_P,2.0
EMP101806,Papi_P,9.0
EMP101807,Papi_P,3.0
EMP101808,Papi_P,6.0
EMP101809,Papi_P,2.0
EMP101810,Papi_P,8.0
EMP101811,Papi_P,2.0
EMP101812,Papi_P,2.0
EMP101813,Papi_P,7.0
EMP101814,Papi_P,6.0
EMP101815,Papi_P,8.0
EMP101816,Papi_P,9.0
EMP101817,Papi_P,
EMP101818,Papi_P,9.0
EMP101819,Papi_P,7.0
EMP101820,Papi_P,9.0
EMP101821,Papi_P,5.0
EMP101822,Papi_P,
EMP101823,Papi_P,1.0
EMP101824,Papi_P,8.0
EMP101825,Papi_P,4.0
EMP101826,Papi_P,4.0
EMP101827,Papi_P,1.0
EMP101828,Papi_P,8.0
EMP101829,Papi_P,4.0
EMP101830,Papi_P,8.0
EMP101831,Papi_P,3.0
EMP101832,Papi_P,5.0
EMP101833,Papi_P,1.0
EMP101834,Papi_P,2.0
EMP101835,Papi_P,1.0
EMP101836,Papi_P,2.0
EMP101837,Papi_P,
EMP101838,Papi_P,9.0
EMP101839,Papi_P,8.0
EMP101840,Papi_P,7.0
EMP101841,Papi_P,2.0
EMP101842,Papi_P,3.0
EMP101843,Papi_P,
EMP101844,Papi_P,6.0
EMP101845,Papi_P,5.0
EMP101846,Papi_P,9.0
EMP101847,Papi_P,5.0
EMP101848,Papi_P,6.0
EMP101849,Papi_P,9.0
EMP101850,Papi_P,4.0
EMP101851,Papi_P,5.0
EMP101852,Papi_P,2.0
EMP101853,Papi_P,9.0
EMP101854,Papi_P,8.0
EMP101855,Papi_P,9.0
EMP101856,Papi_P,
EMP101857,Papi_P,8.0
EMP101858,Papi_P,7.0
EMP101859,Papi_P,3.0
EMP101860,Papi_P,6.0
EMP101861,Papi_P,
EMP101862,Papi_P,9.0
EMP101863,Papi_P,
EMP101864,Papi_P,9.0
EMP101865,Papi_P,8.0
EMP101866,Papi_P,9.0
EMP101867,Papi_P,8.0
EMP101868,Papi_P,7.0
EMP101869,Papi_P,1.0
EMP101870,Papi_P,3.0
EMP101871,Papi_P,8.0
EMP101872,Papi_P,2.0
EMP101873,Papi_P,6.0
EMP101874,Papi_P,1.0
EMP101875,Papi_P,6.0
EMP101876,Papi_P,8.0
EMP101877,Papi_P,2.0
EMP101878,Papi_P,5.0
EMP101879,Papi_P,4.0
EMP101880,Papi_P,7.0
EMP101881,Papi_P,8.0
EMP101882,Papi_P,9.0
EMP101883,Papi_P,
EMP101884,Papi_P,5.0
EMP101885,Papi_P,7.0
EMP101886,Papi_P,7.0
EMP101887,Papi_P,1.0
EMP101888,Papi_P,8.0
EMP101889,Papi_P,8.0
EMP101890,Papi_P,1.0
EMP101891,Papi_P,7.0
EMP101892,Papi_P,3.0
EMP101893,Papi_P,6.0
EMP101894,Papi_P,4.0
EMP101895,Papi_P,5.0
EMP101896,Papi_P,9.0
EMP101897,Papi_P,9.0
EMP101898,Papi_P,7.0
EMP101899,Papi_P,9.0
EMP101900,Papi_P,3.0
EMP101901,Papi_P,7.0
EMP101902,Papi_P,3.0
EMP101903,Papi_P,1.0
EMP101904,Papi_P,7.0
EMP101905,Papi_P,3.0
EMP101906,Papi_P,7.0
EMP101907,Papi_P,3.0
EMP101908,Papi_P,1.0
EMP101909,Papi_P,1.0
EMP101910,Papi_P,6.0
EMP101911,Papi_P,1.0
EMP101912,Papi_P,6.0
EMP101913,Papi_P,1.0
EMP101914,Papi_P,3.0
EMP101915,Papi_P,4.0
EMP101916,Papi_P,5.0
EMP101917,Papi_P,6.0
EMP101918,Papi_P,9.0
EMP101919,Papi_P,1.0
EMP101920,Papi_P,5.0
EMP101921,Papi_P,1.0
EMP101922,Papi_P,5.0
EMP101923,Papi_P,6.0
EMP101924,Papi_P,5.0
EMP101925,Papi_P,9.0
EMP101926,Papi_P,4.0
EMP101927,Papi_P,6.0
EMP101928,Papi_P,5.0
EMP101929,Papi_P,9.0
EMP101930,Papi_P,7.0
EMP101931,Papi_P,8.0
EMP101932,Papi_P,7.0
EMP101933,Papi_P,6.0
EMP101934,Papi_P,7.0
EMP101935,Papi_P,4.0
EMP101936,Papi_P,7.0
EMP101937,Papi_P,1.0
EMP101938,Papi_P,6.0
EMP101939,Papi_P,6.0
EMP101940,Papi_P,2.0
EMP101941,Papi_P,8.0
EMP101942,Papi_P,4.0
EMP101943,Papi_P,4.0
EMP101944,Papi_P,9.0
EMP101945,Papi_P,9.0
EMP101946,Papi_P,3.0
EMP101947,Papi_P,9.0
EMP101948,Papi_P,4.0
EMP101949,Papi_P,1.0
EMP101950,Papi_P,3.0
EMP101951,Papi_P,6.0
EMP101952,Papi_P,3.0
EMP101953,Papi_P,7.0
EMP101954,Papi_P,5.0
EMP101955,Papi_P,7.0
EMP101956,Papi_P,3.0
EMP101957,Papi_P,9.0
EMP101958,Papi_P,2.0
EMP101959,Papi_P,4.0
EMP101960,Papi_P,4.0
EMP101961,Papi_P,1.0
EMP101962,Papi_P,4.0
EMP101963,Papi_P,8.0
EMP101964,Papi_P,1.0
EMP101965,Papi_P,8.0
EMP101966,Papi_P,9.0
EMP101967,Papi_P,9.0
EMP101968,Papi_P,3.0
EMP101969,Papi_P,2.0
EMP101970,Papi_P,2.0
EMP101971,Papi_P,8.0
EMP101972,Papi_P,1.0
EMP101973,Papi_P,7.0
EMP101974,Papi_P,2.0
EMP101975,Papi_P,
EMP101976,Papi_P,2.0
EMP101977,Papi_P,3.0
EMP101978,Papi_P,1.0
EMP101979,Papi_P,4.0
EMP101980,Papi_P,3.0
EMP101981,Papi_P,7.0
EMP101982,Papi_P,1.0
EMP101983,Papi_P,5.0
EMP101984,Papi_P,8.0
EMP101985,Papi_P,2.0
EMP101986,Papi_P,5.0
EMP101987,Papi_P,6.0
EMP101988,Papi_P,5.0
EMP101989,Papi_P,6.0
EMP101990,Papi_P,2.0
EMP101991,Papi_P,
EMP101992,Papi_P,3.0
EMP101993,Papi_P,7.0
EMP101994,Papi_P,7.0
EMP101995,Papi_P,6.0
EMP101996,Papi_P,
EMP101997,Papi_P,5.0
EMP101998,Papi_P,9.0
EMP101999,Papi_P,8.0
DUP9129,Papi_P,3.0
DUP9015,Papi_P,6.0
DUP5237,Papi_P,2.0
DUP2722,Papi_P,
DUP3015,Papi_P,8.0
DUP1942,Papi_P,5.0
DUP2096,Papi_P,4.0
