employee_id,score,pillar_code,year
EMP101228,3.0,GDR,2022.0
EMP101229,4.0,GDR,2022.0
EMP101230,2.0,GDR,2022.0
EMP101231,2.0,GDR,2022.0
EMP101232,2.0,GDR,2022.0
EMP101233,5.0,GDR,2022.0
EMP101234,3.0,GDR,2022.0
EMP101235,4.0,GDR,2022.0
EMP101236,3.0,GDR,2022.0
EMP101237,2.0,GDR,2022.0
EMP101238,2.0,GDR,2022.0
EMP101239,3.0,GDR,2022.0
EMP101240,5.0,GDR,2022.0
EMP101241,2.0,GDR,2022.0
EMP101242,5.0,GDR,2022.0
EMP101243,5.0,GDR,2022.0
EMP101244,3.0,GDR,2022.0
EMP101245,,GDR,2022.0
EMP101246,5.0,GDR,2022.0
EMP101247,2.0,GDR,2022.0
EMP101248,4.0,GDR,2022.0
EMP101249,1.0,GDR,2022.0
EMP101250,4.0,GDR,2022.0
EMP101251,1.0,GDR,2022.0
EMP101252,3.0,GDR,2022.0
EMP101253,4.0,GDR,2022.0
EMP101254,1.0,GDR,2022.0
EMP101255,3.0,GDR,2022.0
EMP101256,4.0,GDR,2022.0
EMP101257,3.0,GDR,2022.0
EMP101258,3.0,GDR,2022.0
EMP101259,3.0,GDR,2022.0
EMP101260,3.0,GDR,2022.0
EMP101261,2.0,GDR,2022.0
EMP101262,3.0,GDR,2022.0
EMP101263,4.0,GDR,2022.0
EMP101264,2.0,GDR,2022.0
EMP101265,4.0,GDR,2022.0
EMP101266,2.0,GDR,2022.0
EMP101267,3.0,GDR,2022.0
EMP101268,2.0,GDR,2022.0
EMP101269,2.0,GDR,2022.0
EMP101270,,GDR,2022.0
EMP101271,3.0,GDR,2022.0
EMP101272,5.0,GDR,2022.0
EMP101273,4.0,GDR,2022.0
EMP101274,5.0,GDR,2022.0
EMP101275,5.0,GDR,2022.0
EMP101276,4.0,GDR,2022.0
EMP101277,5.0,GDR,2022.0
EMP101278,5.0,GDR,2022.0
EMP101279,2.0,GDR,2022.0
EMP101280,,GDR,2022.0
EMP101281,2.0,GDR,2022.0
EMP101282,1.0,GDR,2022.0
EMP101283,5.0,GDR,2022.0
EMP101284,4.0,GDR,2022.0
EMP101285,2.0,GDR,2022.0
EMP101286,2.0,GDR,2022.0
EMP101287,3.0,GDR,2022.0
EMP101288,1.0,GDR,2022.0
EMP101289,,GDR,2022.0
EMP101290,,GDR,2022.0
EMP101291,4.0,GDR,2022.0
EMP101292,2.0,GDR,2022.0
EMP101293,2.0,GDR,2022.0
EMP101294,,GDR,2022.0
EMP101295,1.0,GDR,2022.0
EMP101296,2.0,GDR,2022.0
EMP101297,4.0,GDR,2022.0
EMP101298,3.0,GDR,2022.0
EMP101299,4.0,GDR,2022.0
EMP101300,4.0,GDR,2022.0
EMP101301,4.0,GDR,2022.0
EMP101302,2.0,GDR,2022.0
EMP101303,2.0,GDR,2022.0
EMP101304,3.0,GDR,2022.0
EMP101305,3.0,GDR,2022.0
EMP101306,3.0,GDR,2022.0
EMP101307,2.0,GDR,2022.0
EMP101308,3.0,GDR,2022.0
EMP101309,3.0,GDR,2022.0
EMP101310,2.0,GDR,2022.0
EMP101311,2.0,GDR,2022.0
EMP101312,1.0,GDR,2022.0
EMP101313,4.0,GDR,2022.0
EMP101314,3.0,GDR,2022.0
EMP101315,1.0,GDR,2022.0
EMP101316,,GDR,2022.0
EMP101317,4.0,GDR,2022.0
EMP101318,5.0,GDR,2022.0
EMP101319,3.0,GDR,2022.0
EMP101320,5.0,GDR,2022.0
EMP101321,4.0,GDR,2022.0
EMP101322,,GDR,2022.0
EMP101323,2.0,GDR,2022.0
EMP101324,5.0,GDR,2022.0
EMP101325,4.0,GDR,2022.0
EMP101326,2.0,GDR,2022.0
EMP101327,3.0,GDR,2022.0
EMP101328,2.0,GDR,2022.0
EMP101329,4.0,GDR,2022.0
EMP101330,3.0,GDR,2022.0
EMP101331,3.0,GDR,2022.0
EMP101332,5.0,GDR,2022.0
EMP101333,2.0,GDR,2022.0
EMP101334,1.0,GDR,2022.0
EMP101335,5.0,GDR,2022.0
EMP101336,5.0,GDR,2022.0
EMP101337,4.0,GDR,2022.0
EMP101338,3.0,GDR,2022.0
EMP101339,5.0,GDR,2022.0
EMP101340,4.0,GDR,2022.0
EMP101341,4.0,GDR,2022.0
EMP101342,3.0,GDR,2022.0
EMP101343,5.0,GDR,2022.0
EMP101344,2.0,GDR,2022.0
EMP101345,4.0,GDR,2022.0
EMP101346,3.0,GDR,2022.0
EMP101347,3.0,GDR,2022.0
EMP101348,5.0,GDR,2022.0
EMP101349,5.0,GDR,2022.0
EMP101350,3.0,GDR,2022.0
EMP101351,4.0,GDR,2022.0
EMP101352,4.0,GDR,2022.0
EMP101353,5.0,GDR,2022.0
EMP101354,5.0,GDR,2022.0
EMP101355,2.0,GDR,2022.0
EMP101356,3.0,GDR,2022.0
EMP101357,4.0,GDR,2022.0
EMP101358,2.0,GDR,2022.0
EMP101359,4.0,GDR,2022.0
EMP101360,3.0,GDR,2022.0
EMP101361,4.0,GDR,2022.0
EMP101362,1.0,GDR,2022.0
EMP101363,5.0,GDR,2022.0
EMP101364,2.0,GDR,2022.0
EMP101365,3.0,GDR,2022.0
EMP101366,3.0,GDR,2022.0
EMP101367,5.0,GDR,2022.0
EMP101368,4.0,GDR,2022.0
EMP101369,4.0,GDR,2022.0
EMP101370,4.0,GDR,2022.0
EMP101371,4.0,GDR,2022.0
EMP101372,3.0,GDR,2022.0
EMP101373,5.0,GDR,2022.0
EMP101374,1.0,GDR,2022.0
EMP101375,3.0,GDR,2022.0
EMP101376,4.0,GDR,2022.0
EMP101377,5.0,GDR,2022.0
EMP101378,2.0,GDR,2022.0
EMP101379,4.0,GDR,2022.0
EMP101380,4.0,GDR,2022.0
EMP101381,4.0,GDR,2022.0
EMP101382,3.0,GDR,2022.0
EMP101383,3.0,GDR,2022.0
EMP101384,4.0,GDR,2022.0
EMP101385,3.0,GDR,2022.0
EMP101386,3.0,GDR,2022.0
EMP101387,1.0,GDR,2022.0
EMP101388,1.0,GDR,2022.0
EMP101389,3.0,GDR,2022.0
EMP101390,3.0,GDR,2022.0
EMP101391,1.0,GDR,2022.0
EMP101392,4.0,GDR,2022.0
EMP101393,,GDR,2022.0
EMP101394,2.0,GDR,2022.0
EMP101395,,GDR,2022.0
EMP101396,,GDR,2022.0
EMP101397,3.0,GDR,2022.0
EMP101398,2.0,GDR,2022.0
EMP101399,4.0,GDR,2022.0
EMP101400,2.0,GDR,2022.0
EMP101401,3.0,GDR,2022.0
EMP101402,3.0,GDR,2022.0
EMP101403,2.0,GDR,2022.0
EMP101404,3.0,GDR,2022.0
EMP101405,2.0,GDR,2022.0
EMP101406,3.0,GDR,2022.0
EMP101407,3.0,GDR,2022.0
EMP101408,4.0,GDR,2022.0
EMP101409,5.0,GDR,2022.0
EMP101410,3.0,GDR,2022.0
EMP101411,4.0,GDR,2022.0
EMP101412,3.0,GDR,2022.0
EMP101413,1.0,GDR,2022.0
EMP101414,,GDR,2022.0
EMP101415,5.0,GDR,2022.0
EMP101416,2.0,GDR,2022.0
EMP101417,3.0,GDR,2022.0
EMP101418,2.0,GDR,2022.0
EMP101419,2.0,GDR,2022.0
EMP101420,1.0,GDR,2022.0
EMP101421,4.0,GDR,2022.0
EMP101422,5.0,GDR,2022.0
EMP101423,5.0,GDR,2022.0
EMP101424,5.0,GDR,2022.0
EMP101425,5.0,GDR,2022.0
EMP101426,2.0,GDR,2022.0
EMP101427,,GDR,2022.0
EMP101428,2.0,GDR,2022.0
EMP101429,5.0,GDR,2022.0
EMP101430,4.0,GDR,2022.0
EMP101431,3.0,GDR,2022.0
EMP101432,3.0,GDR,2022.0
EMP101433,3.0,GDR,2022.0
EMP101434,3.0,GDR,2022.0
EMP101435,3.0,GDR,2022.0
EMP101436,3.0,GDR,2022.0
EMP101437,3.0,GDR,2022.0
EMP101438,3.0,GDR,2022.0
EMP101439,3.0,GDR,2022.0
EMP101440,1.0,GDR,2022.0
EMP101441,2.0,GDR,2022.0
EMP101442,,GDR,2022.0
EMP101443,1.0,GDR,2022.0
EMP101444,4.0,GDR,2022.0
EMP101445,4.0,GDR,2022.0
EMP101446,2.0,GDR,2022.0
EMP101447,4.0,GDR,2022.0
EMP101448,5.0,GDR,2022.0
EMP101449,2.0,GDR,2022.0
EMP101450,,GDR,2022.0
EMP101451,2.0,GDR,2022.0
EMP101452,3.0,GDR,2022.0
EMP101453,4.0,GDR,2022.0
EMP101454,4.0,GDR,2022.0
EMP101455,,GDR,2022.0
EMP101456,3.0,GDR,2022.0
EMP101457,3.0,GDR,2022.0
EMP101458,2.0,GDR,2022.0
EMP101459,4.0,GDR,2022.0
EMP101460,4.0,GDR,2022.0
EMP101461,5.0,GDR,2022.0
EMP101462,5.0,GDR,2022.0
EMP101463,2.0,GDR,2022.0
EMP101464,3.0,GDR,2022.0
EMP101465,2.0,GDR,2022.0
EMP101466,1.0,GDR,2022.0
EMP101467,2.0,GDR,2022.0
EMP101468,3.0,GDR,2022.0
EMP101469,4.0,GDR,2022.0
EMP101470,5.0,GDR,2022.0
EMP101471,3.0,GDR,2022.0
EMP101472,1.0,GDR,2022.0
EMP101473,,GDR,2022.0
EMP101474,2.0,GDR,2022.0
EMP101475,,GDR,2022.0
EMP101476,5.0,GDR,2022.0
EMP101477,2.0,GDR,2022.0
EMP101478,1.0,GDR,2022.0
EMP101479,3.0,GDR,2022.0
EMP101480,3.0,GDR,2022.0
EMP101481,4.0,GDR,2022.0
EMP101482,4.0,GDR,2022.0
EMP101483,3.0,GDR,2022.0
EMP101484,4.0,GDR,2022.0
EMP101485,5.0,GDR,2022.0
EMP101486,5.0,GDR,2022.0
EMP101487,1.0,GDR,2022.0
EMP101488,4.0,GDR,2022.0
EMP101489,4.0,GDR,2022.0
EMP101490,2.0,GDR,2022.0
EMP101491,2.0,GDR,2022.0
EMP101492,,GDR,2022.0
EMP101493,5.0,GDR,2022.0
EMP101494,5.0,GDR,2022.0
EMP101495,2.0,GDR,2022.0
EMP101496,1.0,GDR,2022.0
EMP101497,3.0,GDR,2022.0
EMP101498,3.0,GDR,2022.0
EMP101499,5.0,GDR,2022.0
EMP101500,2.0,GDR,2022.0
EMP101501,4.0,GDR,2022.0
EMP101502,,GDR,2022.0
EMP101503,5.0,GDR,2022.0
EMP101504,3.0,GDR,2022.0
EMP101505,5.0,GDR,2022.0
EMP101506,3.0,GDR,2022.0
EMP101507,2.0,GDR,2022.0
EMP101508,,GDR,2022.0
EMP101509,3.0,GDR,2022.0
EMP101510,3.0,GDR,2022.0
EMP101511,3.0,GDR,2022.0
EMP101512,3.0,GDR,2022.0
EMP101513,,GDR,2022.0
EMP101514,2.0,GDR,2022.0
EMP101515,4.0,GDR,2022.0
EMP101516,2.0,GDR,2022.0
EMP101517,3.0,GDR,2022.0
EMP101518,,GDR,2022.0
EMP101519,2.0,GDR,2022.0
EMP101520,4.0,GDR,2022.0
EMP101521,2.0,GDR,2022.0
EMP101522,4.0,GDR,2022.0
EMP101523,4.0,GDR,2022.0
EMP101524,2.0,GDR,2022.0
EMP101525,4.0,GDR,2022.0
EMP101526,4.0,GDR,2022.0
EMP101527,3.0,GDR,2022.0
EMP101528,4.0,GDR,2022.0
EMP101529,4.0,GDR,2022.0
EMP101530,2.0,GDR,2022.0
EMP101531,,GDR,2022.0
EMP101532,2.0,GDR,2022.0
EMP101533,2.0,GDR,2022.0
EMP101534,5.0,GDR,2022.0
EMP101535,4.0,GDR,2022.0
EMP101536,3.0,GDR,2022.0
EMP101537,4.0,GDR,2022.0
EMP101538,3.0,GDR,2022.0
EMP101539,1.0,GDR,2022.0
EMP101540,2.0,GDR,2022.0
EMP101541,2.0,GDR,2022.0
EMP101542,3.0,GDR,2022.0
EMP101543,5.0,GDR,2022.0
EMP101544,4.0,GDR,2022.0
EMP101545,4.0,GDR,2022.0
EMP101546,4.0,GDR,2022.0
EMP101547,5.0,GDR,2022.0
EMP101548,5.0,GDR,2022.0
EMP101549,5.0,GDR,2022.0
EMP101550,2.0,GDR,2022.0
EMP101551,1.0,GDR,2022.0
EMP101552,,GDR,2022.0
EMP101553,3.0,GDR,2022.0
EMP101554,3.0,GDR,2022.0
EMP101555,1.0,GDR,2022.0
EMP101556,1.0,GDR,2022.0
EMP101557,5.0,GDR,2022.0
EMP101558,3.0,GDR,2022.0
EMP101559,4.0,GDR,2022.0
EMP101560,4.0,GDR,2022.0
EMP101561,3.0,GDR,2022.0
EMP101562,3.0,GDR,2022.0
EMP101563,3.0,GDR,2022.0
EMP101564,5.0,GDR,2022.0
EMP101565,5.0,GDR,2022.0
EMP101566,3.0,GDR,2022.0
EMP101567,4.0,GDR,2022.0
EMP101568,3.0,GDR,2022.0
EMP101569,2.0,GDR,2022.0
EMP101570,3.0,GDR,2022.0
EMP101571,5.0,GDR,2022.0
EMP101572,2.0,GDR,2022.0
EMP101573,,GDR,2022.0
EMP101574,4.0,GDR,2022.0
EMP101575,3.0,GDR,2022.0
EMP101576,5.0,GDR,2022.0
EMP101577,3.0,GDR,2022.0
EMP101578,2.0,GDR,2022.0
EMP101579,5.0,GDR,2022.0
EMP101580,4.0,GDR,2022.0
EMP101581,1.0,GDR,2022.0
EMP101582,1.0,GDR,2022.0
EMP101583,5.0,GDR,2022.0
EMP101584,3.0,GDR,2022.0
EMP101585,1.0,GDR,2022.0
EMP101586,4.0,GDR,2022.0
EMP101587,3.0,GDR,2022.0
EMP101588,3.0,GDR,2022.0
EMP101589,,GDR,2022.0
EMP101590,3.0,GDR,2022.0
EMP101591,4.0,GDR,2022.0
EMP101592,4.0,GDR,2022.0
EMP101593,1.0,GDR,2022.0
EMP101594,5.0,GDR,2022.0
EMP101595,4.0,GDR,2022.0
EMP101596,4.0,GDR,2022.0
EMP101597,3.0,GDR,2022.0
EMP101598,,GDR,2022.0
EMP101599,3.0,GDR,2022.0
EMP101600,1.0,GDR,2022.0
EMP101601,3.0,GDR,2022.0
EMP101602,1.0,GDR,2022.0
EMP101603,3.0,GDR,2022.0
EMP101604,3.0,GDR,2022.0
EMP101605,4.0,GDR,2022.0
EMP101606,3.0,GDR,2022.0
EMP101607,3.0,GDR,2022.0
EMP101608,3.0,GDR,2022.0
EMP101609,3.0,GDR,2022.0
EMP101610,4.0,GDR,2022.0
EMP101611,4.0,GDR,2022.0
EMP101612,1.0,GDR,2022.0
EMP101613,3.0,GDR,2022.0
EMP101614,3.0,GDR,2022.0
EMP101615,3.0,GDR,2022.0
EMP101616,4.0,GDR,2022.0
EMP101617,3.0,GDR,2022.0
EMP101618,4.0,GDR,2022.0
EMP101619,1.0,GDR,2022.0
EMP101620,3.0,GDR,2022.0
EMP101621,1.0,GDR,2022.0
EMP101622,3.0,GDR,2022.0
EMP101623,4.0,GDR,2022.0
EMP101624,4.0,GDR,2022.0
EMP101625,1.0,GDR,2022.0
EMP101626,3.0,GDR,2022.0
EMP101627,5.0,GDR,2022.0
EMP101628,5.0,GDR,2022.0
EMP101629,4.0,GDR,2022.0
EMP101630,4.0,GDR,2022.0
EMP101631,3.0,GDR,2022.0
EMP101632,4.0,GDR,2022.0
EMP101633,3.0,GDR,2022.0
EMP101634,2.0,GDR,2022.0
EMP101635,2.0,GDR,2022.0
EMP101636,3.0,GDR,2022.0
EMP101637,3.0,GDR,2022.0
EMP101638,4.0,GDR,2022.0
EMP101639,3.0,GDR,2022.0
EMP101640,1.0,GDR,2022.0
EMP101641,4.0,GDR,2022.0
EMP101642,3.0,GDR,2022.0
EMP101643,2.0,GDR,2022.0
EMP101644,3.0,GDR,2022.0
EMP101645,4.0,GDR,2022.0
EMP101646,2.0,GDR,2022.0
EMP101647,4.0,GDR,2022.0
EMP101648,5.0,GDR,2022.0
EMP101649,3.0,GDR,2022.0
EMP101650,4.0,GDR,2022.0
EMP101651,1.0,GDR,2022.0
EMP101652,4.0,GDR,2022.0
EMP101653,2.0,GDR,2022.0
EMP101654,4.0,GDR,2022.0
EMP101655,2.0,GDR,2022.0
EMP101656,3.0,GDR,2022.0
EMP101657,1.0,GDR,2022.0
EMP101658,4.0,GDR,2022.0
EMP101659,3.0,GDR,2022.0
EMP101660,2.0,GDR,2022.0
EMP101661,2.0,GDR,2022.0
EMP101662,3.0,GDR,2022.0
EMP101663,2.0,GDR,2022.0
EMP101664,4.0,GDR,2022.0
EMP101665,,GDR,2022.0
EMP101666,3.0,GDR,2022.0
EMP101667,,GDR,2022.0
EMP101668,4.0,GDR,2022.0
EMP101669,4.0,GDR,2022.0
EMP101670,,GDR,2022.0
EMP101671,4.0,GDR,2022.0
EMP101672,4.0,GDR,2022.0
EMP101673,3.0,GDR,2022.0
EMP101674,2.0,GDR,2022.0
EMP101675,2.0,GDR,2022.0
EMP101676,5.0,GDR,2022.0
EMP101677,2.0,GDR,2022.0
EMP101678,2.0,GDR,2022.0
EMP101679,4.0,GDR,2022.0
EMP101680,5.0,GDR,2022.0
EMP101681,3.0,GDR,2022.0
EMP101682,2.0,GDR,2022.0
EMP101683,5.0,GDR,2022.0
EMP101684,3.0,GDR,2022.0
EMP101685,3.0,GDR,2022.0
EMP101686,3.0,GDR,2022.0
EMP101687,,GDR,2022.0
EMP101688,4.0,GDR,2022.0
EMP101689,4.0,GDR,2022.0
EMP101690,3.0,GDR,2022.0
EMP101691,3.0,GDR,2022.0
EMP101692,3.0,GDR,2022.0
EMP101693,3.0,GDR,2022.0
EMP101694,4.0,GDR,2022.0
EMP101695,4.0,GDR,2022.0
EMP101696,3.0,GDR,2022.0
EMP101697,2.0,GDR,2022.0
EMP101698,1.0,GDR,2022.0
EMP101699,3.0,GDR,2022.0
EMP101700,4.0,GDR,2022.0
EMP101701,4.0,GDR,2022.0
EMP101702,2.0,GDR,2022.0
EMP101703,3.0,GDR,2022.0
EMP101704,3.0,GDR,2022.0
EMP101705,3.0,GDR,2022.0
EMP101706,2.0,GDR,2022.0
EMP101707,5.0,GDR,2022.0
EMP101708,2.0,GDR,2022.0
EMP101709,3.0,GDR,2022.0
EMP101710,3.0,GDR,2022.0
EMP101711,5.0,GDR,2022.0
EMP101712,4.0,GDR,2022.0
EMP101713,2.0,GDR,2022.0
EMP101714,3.0,GDR,2022.0
EMP101715,4.0,GDR,2022.0
EMP101716,2.0,GDR,2022.0
EMP101717,2.0,GDR,2022.0
EMP101718,2.0,GDR,2022.0
EMP101719,4.0,GDR,2022.0
EMP101720,3.0,GDR,2022.0
EMP101721,3.0,GDR,2022.0
EMP101722,,GDR,2022.0
EMP101723,2.0,GDR,2022.0
EMP101724,2.0,GDR,2022.0
EMP101725,3.0,GDR,2022.0
EMP101726,5.0,GDR,2022.0
EMP101727,2.0,GDR,2022.0
EMP101728,3.0,GDR,2022.0
EMP101729,5.0,GDR,2022.0
EMP101730,4.0,GDR,2022.0
EMP101731,4.0,GDR,2022.0
EMP101732,4.0,GDR,2022.0
EMP101733,5.0,GDR,2022.0
EMP101734,4.0,GDR,2022.0
EMP101735,4.0,GDR,2022.0
EMP101736,,GDR,2022.0
EMP101737,3.0,GDR,2022.0
EMP101738,,GDR,2022.0
EMP101739,,GDR,2022.0
EMP101740,1.0,GDR,2022.0
EMP101741,2.0,GDR,2022.0
EMP101742,3.0,GDR,2022.0
EMP101743,4.0,GDR,2022.0
EMP101744,4.0,GDR,2022.0
EMP101745,5.0,GDR,2022.0
EMP101746,3.0,GDR,2022.0
EMP101747,3.0,GDR,2022.0
EMP101748,4.0,GDR,2022.0
EMP101749,4.0,GDR,2022.0
EMP101750,2.0,GDR,2022.0
EMP101751,2.0,GDR,2022.0
EMP101752,4.0,GDR,2022.0
EMP101753,3.0,GDR,2022.0
EMP101754,2.0,GDR,2022.0
EMP101755,3.0,GDR,2022.0
EMP101756,2.0,GDR,2022.0
EMP101757,3.0,GDR,2022.0
EMP101758,5.0,GDR,2022.0
EMP101759,2.0,GDR,2022.0
EMP101760,3.0,GDR,2022.0
EMP101761,5.0,GDR,2022.0
EMP101762,3.0,GDR,2022.0
EMP101763,2.0,GDR,2022.0
EMP101764,3.0,GDR,2022.0
EMP101765,5.0,GDR,2022.0
EMP101766,4.0,GDR,2022.0
EMP101767,,GDR,2022.0
EMP101768,3.0,GDR,2022.0
EMP101769,5.0,GDR,2022.0
EMP101770,2.0,GDR,2022.0
EMP101771,,GDR,2022.0
EMP101772,4.0,GDR,2022.0
EMP101773,2.0,GDR,2022.0
EMP101774,3.0,GDR,2022.0
EMP101775,3.0,GDR,2022.0
EMP101776,2.0,GDR,2022.0
EMP101777,3.0,GDR,2022.0
EMP101778,2.0,GDR,2022.0
EMP101779,,GDR,2022.0
EMP101780,3.0,GDR,2022.0
EMP101781,3.0,GDR,2022.0
EMP101782,3.0,GDR,2022.0
EMP101783,2.0,GDR,2022.0
EMP101784,3.0,GDR,2022.0
EMP101785,3.0,GDR,2022.0
EMP101786,4.0,GDR,2022.0
EMP101787,1.0,GDR,2022.0
EMP101788,,GDR,2022.0
EMP101789,2.0,GDR,2022.0
EMP101790,3.0,GDR,2022.0
EMP101791,,GDR,2022.0
EMP101792,4.0,GDR,2022.0
EMP101793,5.0,GDR,2022.0
EMP101794,3.0,GDR,2022.0
EMP101795,5.0,GDR,2022.0
EMP101796,4.0,GDR,2022.0
EMP101797,1.0,GDR,2022.0
EMP101798,2.0,GDR,2022.0
EMP101799,3.0,GDR,2022.0
EMP101800,5.0,GDR,2022.0
EMP101801,4.0,GDR,2022.0
EMP101802,2.0,GDR,2022.0
EMP101803,4.0,GDR,2022.0
EMP101804,1.0,GDR,2022.0
EMP101805,4.0,GDR,2022.0
EMP101806,4.0,GDR,2022.0
EMP101807,3.0,GDR,2022.0
EMP101808,2.0,GDR,2022.0
EMP101809,4.0,GDR,2022.0
EMP101810,2.0,GDR,2022.0
EMP101811,3.0,GDR,2022.0
EMP101812,,GDR,2022.0
EMP101813,3.0,GDR,2022.0
EMP101814,4.0,GDR,2022.0
EMP101815,4.0,GDR,2022.0
EMP101816,3.0,GDR,2022.0
EMP101817,2.0,GDR,2022.0
EMP101818,5.0,GDR,2022.0
EMP101819,2.0,GDR,2022.0
EMP101820,3.0,GDR,2022.0
EMP101821,2.0,GDR,2022.0
EMP101822,3.0,GDR,2022.0
EMP101823,3.0,GDR,2022.0
EMP101824,4.0,GDR,2022.0
EMP101825,,GDR,2022.0
EMP101826,3.0,GDR,2022.0
EMP101827,5.0,GDR,2022.0
EMP101828,2.0,GDR,2022.0
EMP101829,4.0,GDR,2022.0
EMP101830,2.0,GDR,2022.0
EMP101831,,GDR,2022.0
EMP101832,4.0,GDR,2022.0
EMP101833,1.0,GDR,2022.0
EMP101834,2.0,GDR,2022.0
EMP101835,5.0,GDR,2022.0
EMP101836,4.0,GDR,2022.0
EMP101837,2.0,GDR,2022.0
EMP101838,3.0,GDR,2022.0
EMP101839,2.0,GDR,2022.0
EMP101840,4.0,GDR,2022.0
EMP101841,,GDR,2022.0
EMP101842,1.0,GDR,2022.0
EMP101843,2.0,GDR,2022.0
EMP101844,5.0,GDR,2022.0
EMP101845,5.0,GDR,2022.0
EMP101846,2.0,GDR,2022.0
EMP101847,4.0,GDR,2022.0
EMP101848,5.0,GDR,2022.0
EMP101849,3.0,GDR,2022.0
EMP101850,5.0,GDR,2022.0
EMP101851,2.0,GDR,2022.0
EMP101852,4.0,GDR,2022.0
EMP101853,1.0,GDR,2022.0
EMP101854,3.0,GDR,2022.0
EMP101855,5.0,GDR,2022.0
EMP101856,4.0,GDR,2022.0
EMP101857,3.0,GDR,2022.0
EMP101858,1.0,GDR,2022.0
EMP101859,1.0,GDR,2022.0
EMP101860,3.0,GDR,2022.0
EMP101861,2.0,GDR,2022.0
EMP101862,5.0,GDR,2022.0
EMP101863,4.0,GDR,2022.0
EMP101864,5.0,GDR,2022.0
EMP101865,4.0,GDR,2022.0
EMP101866,4.0,GDR,2022.0
EMP101867,4.0,GDR,2022.0
EMP101868,3.0,GDR,2022.0
EMP101869,1.0,GDR,2022.0
EMP101870,4.0,GDR,2022.0
EMP101871,3.0,GDR,2022.0
EMP101872,4.0,GDR,2022.0
EMP101873,4.0,GDR,2022.0
EMP101874,4.0,GDR,2022.0
EMP101875,1.0,GDR,2022.0
EMP101876,,GDR,2022.0
EMP101877,4.0,GDR,2022.0
EMP101878,3.0,GDR,2022.0
EMP101879,4.0,GDR,2022.0
EMP101880,3.0,GDR,2022.0
EMP101881,3.0,GDR,2022.0
EMP101882,4.0,GDR,2022.0
EMP101883,3.0,GDR,2022.0
EMP101884,,GDR,2022.0
EMP101885,3.0,GDR,2022.0
EMP101886,3.0,GDR,2022.0
EMP101887,2.0,GDR,2022.0
EMP101888,2.0,GDR,2022.0
EMP101889,,GDR,2022.0
EMP101890,3.0,GDR,2022.0
EMP101891,4.0,GDR,2022.0
EMP101892,4.0,GDR,2022.0
EMP101893,5.0,GDR,2022.0
EMP101894,4.0,GDR,2022.0
EMP101895,2.0,GDR,2022.0
EMP101896,1.0,GDR,2022.0
EMP101897,1.0,GDR,2022.0
EMP101898,3.0,GDR,2022.0
EMP101899,3.0,GDR,2022.0
EMP101900,,GDR,2022.0
EMP101901,4.0,GDR,2022.0
EMP101902,,GDR,2022.0
EMP101903,2.0,GDR,2022.0
EMP101904,4.0,GDR,2022.0
EMP101905,4.0,GDR,2022.0
EMP101906,4.0,GDR,2022.0
EMP101907,5.0,GDR,2022.0
EMP101908,4.0,GDR,2022.0
EMP101909,1.0,GDR,2022.0
EMP101910,4.0,GDR,2022.0
EMP101911,4.0,GDR,2022.0
EMP101912,1.0,GDR,2022.0
EMP101913,3.0,GDR,2022.0
EMP101914,2.0,GDR,2022.0
EMP101915,2.0,GDR,2022.0
EMP101916,2.0,GDR,2022.0
EMP101917,5.0,GDR,2022.0
EMP101918,2.0,GDR,2022.0
EMP101919,2.0,GDR,2022.0
EMP101920,1.0,GDR,2022.0
EMP101921,3.0,GDR,2022.0
EMP101922,5.0,GDR,2022.0
EMP101923,4.0,GDR,2022.0
EMP101924,2.0,GDR,2022.0
EMP101925,4.0,GDR,2022.0
EMP101926,1.0,GDR,2022.0
EMP101927,4.0,GDR,2022.0
EMP101928,3.0,GDR,2022.0
EMP101929,4.0,GDR,2022.0
EMP101930,3.0,GDR,2022.0
EMP101931,2.0,GDR,2022.0
EMP101932,3.0,GDR,2022.0
EMP101933,1.0,GDR,2022.0
EMP101934,5.0,GDR,2022.0
EMP101935,4.0,GDR,2022.0
EMP101936,5.0,GDR,2022.0
EMP101937,2.0,GDR,2022.0
EMP101938,5.0,GDR,2022.0
EMP101939,4.0,GDR,2022.0
EMP101940,4.0,GDR,2022.0
EMP101941,5.0,GDR,2022.0
EMP101942,2.0,GDR,2022.0
EMP101943,4.0,GDR,2022.0
EMP101944,3.0,GDR,2022.0
EMP101945,5.0,GDR,2022.0
EMP101946,3.0,GDR,2022.0
EMP101947,4.0,GDR,2022.0
EMP101948,4.0,GDR,2022.0
EMP101949,2.0,GDR,2022.0
EMP101950,2.0,GDR,2022.0
EMP101951,,GDR,2022.0
EMP101952,1.0,GDR,2022.0
EMP101953,,GDR,2022.0
EMP101954,3.0,GDR,2022.0
EMP101955,4.0,GDR,2022.0
EMP101956,1.0,GDR,2022.0
EMP101957,5.0,GDR,2022.0
EMP101958,3.0,GDR,2022.0
EMP101959,,GDR,2022.0
EMP101960,1.0,GDR,2022.0
EMP101961,2.0,GDR,2022.0
EMP101962,,GDR,2022.0
EMP101963,4.0,GDR,2022.0
EMP101964,4.0,GDR,2022.0
EMP101965,2.0,GDR,2022.0
EMP101966,3.0,GDR,2022.0
EMP101967,,GDR,2022.0
EMP101968,4.0,GDR,2022.0
EMP101969,,GDR,2022.0
EMP101970,4.0,GDR,2022.0
EMP101971,1.0,GDR,2022.0
